prompt_id,context_bucket,trial_index,spec_k,acceptance_rate,tokens_per_sec,tokens_per_sec_ar,actual_speedup_tps_ratio,theoretical_speedup_factor,system_overhead_ratio
mt-014,short,1,3,1.0,41.812962627934894,57.22452635257396,0.7306825463318867,1.0,0.7306825463318867
mt-015,short,0,3,1.0,38.28867998191558,57.867342527812056,0.6616630090368046,1.0,0.6616630090368046
mt-015,short,0,3,1.0,41.25949026862718,57.067975958634825,0.7229884988129547,1.0,0.7229884988129547
mt-015,short,1,3,1.0,38.23970446654455,57.68594705396683,0.6628946289253123,1.0,0.6628946289253123
mt-015,short,1,3,1.0,39.705628155693894,58.9014853105662,0.6741023243529513,1.0,0.6741023243529513
mt-long-01,short,0,3,1.0,38.9950127803649,56.21263095181968,0.693705527033379,1.0,0.693705527033379
mt-long-01,short,0,3,1.0,40.8899881753293,58.71054625371828,0.6964675136665015,1.0,0.6964675136665015
mt-long-01,short,1,3,1.0,38.30466960592194,57.904457724376186,0.661515038932775,1.0,0.661515038932775
mt-long-01,short,1,3,1.0,39.751387789726586,59.20482891660108,0.6714213775657119,1.0,0.6714213775657119
mt-long-02,short,0,3,1.0,39.174534434255634,58.4762053677656,0.6699226495269508,1.0,0.6699226495269508
mt-long-02,short,0,3,1.0,39.1830107647353,59.31834043674704,0.660554736970724,1.0,0.660554736970724
mt-long-02,short,1,3,1.0,38.20047667939233,57.26972389872624,0.6670274287849668,1.0,0.6670274287849668
mt-long-02,short,1,3,1.0,39.48652580672229,60.93856588913477,0.6479726792153253,1.0,0.6479726792153253
mt-001,short,0,5,1.0,43.02200953574853,58.27822191053867,0.7382176072871691,1.0,0.7382176072871691
mt-001,short,0,5,1.0,47.5240240754988,57.881572677439664,0.8210561993596643,1.0,0.8210561993596643
mt-001,short,1,5,1.0,43.57371246130384,58.34929487411395,0.7467735909287716,1.0,0.7467735909287716
mt-001,short,1,5,1.0,48.24765024329571,60.32829468306743,0.799751600749914,1.0,0.799751600749914
mt-002,short,0,5,1.0,42.64846441578469,58.38106554048173,0.7305187738687644,1.0,0.7305187738687644
mt-002,short,0,5,1.0,47.44556562654871,59.32569079410219,0.7997473774256577,1.0,0.7997473774256577
mt-002,short,1,5,1.0,43.028452129654454,56.59963487009647,0.7602249065459583,1.0,0.7602249065459583
mt-002,short,1,5,1.0,47.32196049191192,59.861828257415645,0.7905197998367133,1.0,0.7905197998367133
mt-003,short,0,5,1.0,42.94132793112205,56.76295656124361,0.7565026653393415,1.0,0.7565026653393415
mt-003,short,0,5,1.0,46.726496611452454,59.15693414017817,0.7898735336880276,1.0,0.7898735336880276
mt-003,short,1,5,1.0,43.09473935379367,57.35497571244089,0.7513688013722927,1.0,0.7513688013722927
mt-003,short,1,5,1.0,46.087468787794,58.26825675671844,0.7909532797629135,1.0,0.7909532797629135
mt-004,short,0,5,1.0,43.676234261072224,58.27229227254842,0.7495197555776903,1.0,0.7495197555776903
mt-004,short,0,5,1.0,47.22059378397041,55.95359759799796,0.8439241766584813,1.0,0.8439241766584813
mt-004,short,1,5,1.0,43.33803617838372,57.75618971731211,0.7503617601940484,1.0,0.7503617601940484
mt-004,short,1,5,1.0,46.96992290016672,57.28314320235899,0.8199606424221575,1.0,0.8199606424221575
mt-005,short,0,5,1.0,43.06896160544113,58.53578749451926,0.7357714562134097,1.0,0.7357714562134097
mt-005,short,0,5,1.0,46.69388533977331,56.65688799755476,0.8241519608664097,1.0,0.8241519608664097
mt-005,short,1,5,1.0,43.635948380811485,59.08963753058584,0.7384704019926462,1.0,0.7384704019926462
mt-005,short,1,5,1.0,47.6063041128361,58.647596432914746,0.8117349560487367,1.0,0.8117349560487367
mt-006,short,0,5,1.0,43.105762946173634,59.555444476376984,0.7237921457083876,1.0,0.7237921457083876
mt-006,short,0,5,1.0,46.878576437034205,58.829781482142714,0.7968511059532628,1.0,0.7968511059532628
mt-006,short,1,5,1.0,42.93486312469177,58.75425512085615,0.7307532541494356,1.0,0.7307532541494356
mt-006,short,1,5,1.0,47.88553704603228,58.2180707863855,0.822520162540846,1.0,0.822520162540846
mt-007,short,0,5,1.0,43.1876110636877,57.675833235240205,0.7487990834486958,1.0,0.7487990834486958
mt-007,short,0,5,1.0,45.83180743841238,59.0861212229269,0.7756780524734883,1.0,0.7756780524734883
mt-007,short,1,5,1.0,43.718950621954704,58.7580974097989,0.7440497999287471,1.0,0.7440497999287471
mt-007,short,1,5,1.0,47.41855775841911,57.55826159258361,0.8238358221112257,1.0,0.8238358221112257
mt-008,short,0,5,1.0,42.43011982354254,59.247050087979574,0.7161558214381215,1.0,0.7161558214381215
mt-008,short,0,5,1.0,46.47321455285435,60.26620742106869,0.77113222387058,1.0,0.77113222387058
mt-008,short,1,5,1.0,43.269230392187296,58.003090411905056,0.7459814655549172,1.0,0.7459814655549172
mt-008,short,1,5,1.0,46.92821292720093,59.01607124305653,0.7951768380841213,1.0,0.7951768380841213
mt-009,short,0,5,1.0,42.37284286577226,58.76059605727705,0.7211098203372414,1.0,0.7211098203372414
mt-009,short,0,5,1.0,47.29136892577854,58.906144467940614,0.8028257383491911,1.0,0.8028257383491911
mt-009,short,1,5,1.0,43.30254332603021,58.65199131282467,0.7382962173453402,1.0,0.7382962173453402
mt-009,short,1,5,1.0,45.91509393465864,58.662330395267425,0.7827014989906169,1.0,0.7827014989906169
mt-010,short,0,5,1.0,42.94146081173422,59.52368518396215,0.7214180486141037,1.0,0.7214180486141037
mt-010,short,0,5,1.0,46.98661360339256,57.213618639852605,0.8212487642000617,1.0,0.8212487642000617
mt-010,short,1,5,1.0,43.41294002583928,58.77580399914786,0.738619245879966,1.0,0.738619245879966
mt-010,short,1,5,1.0,46.067692238352166,55.02613360025352,0.8371966050353193,1.0,0.8371966050353193
mt-011,short,0,5,1.0,43.3987098550887,58.47774053486204,0.7421406753774311,1.0,0.7421406753774311
mt-011,short,0,5,1.0,47.40565743632825,55.137117814326494,0.8597775748084288,1.0,0.8597775748084288
mt-011,short,1,5,1.0,43.20575425252119,60.09458342823122,0.7189625385143115,1.0,0.7189625385143115
mt-011,short,1,5,1.0,46.51023648700014,55.89798100723615,0.8320557495802803,1.0,0.8320557495802803
mt-012,short,0,5,1.0,42.766044061981205,57.67756473137107,0.7414675751509421,1.0,0.7414675751509421
mt-012,short,0,5,1.0,46.42317566437172,56.49396912849576,0.8217368398878474,1.0,0.8217368398878474
mt-012,short,1,5,1.0,43.14851673886315,57.33914254344468,0.7525141609184409,1.0,0.7525141609184409
mt-012,short,1,5,1.0,46.89700592770828,56.767194908362185,0.8261286470718326,1.0,0.8261286470718326
mt-013,short,0,5,0.96875,42.32136333394211,58.99216001937403,0.7174065726707253,0.9250548630952835,0.7755286754239031
mt-013,short,0,5,0.984375,45.62550727635975,58.81025343007914,0.775808717277591,0.9617418247895936,0.806670456956907
mt-013,short,1,5,0.96875,41.70674429557046,59.48103960262897,0.7011771242432536,0.9250548630952835,0.7579843663510692
mt-013,short,1,5,0.984375,46.114383326892295,60.5359291594832,0.7617688200573078,0.9617418247895936,0.7920720513782011
mt-014,short,0,5,1.0,42.788810463981974,58.005836173823454,0.7376638849883775,1.0,0.7376638849883775
mt-014,short,0,5,1.0,48.081694404835034,60.58082009053457,0.7936784997789679,1.0,0.7936784997789679
mt-014,short,1,5,1.0,43.382702098161936,59.067493033440506,0.7344598504223165,1.0,0.7344598504223165
mt-014,short,1,5,1.0,48.13563006811452,57.22452635257396,0.8411713147530383,1.0,0.8411713147530383
mt-015,short,0,5,1.0,43.059964671669526,57.867342527812056,0.7441151224626248,1.0,0.7441151224626248
mt-015,short,0,5,1.0,45.53930393142186,57.067975958634825,0.7979835129325524,1.0,0.7979835129325524
mt-015,short,1,5,1.0,40.90360224411809,57.68594705396683,0.7090739483890525,1.0,0.7090739483890525
mt-015,short,1,5,1.0,45.63882524184354,58.9014853105662,0.7748331812212637,1.0,0.7748331812212637
mt-long-01,short,0,5,1.0,43.35321182866128,56.21263095181968,0.7712361277987447,1.0,0.7712361277987447
mt-long-01,short,0,5,1.0,44.658432363114905,58.71054625371828,0.7606543493927478,1.0,0.7606543493927478
mt-long-01,short,1,5,1.0,41.8472399590793,57.904457724376186,0.7226946180598245,1.0,0.7226946180598245
mt-long-01,short,1,5,1.0,46.78880033977798,59.20482891660108,0.7902868937546809,1.0,0.7902868937546809
mt-long-02,short,0,5,1.0,41.78395733605834,58.4762053677656,0.7145463197085513,1.0,0.7145463197085513
mt-long-02,short,0,5,1.0,45.826877999984895,59.31834043674704,0.7725583295583175,1.0,0.7725583295583175
mt-long-02,short,1,5,1.0,41.44144337584214,57.26972389872624,0.7236187038220356,1.0,0.7236187038220356
mt-long-02,short,1,5,1.0,46.71071031219926,60.93856588913477,0.7665213257098932,1.0,0.7665213257098932
mt-001,short,0,7,1.0,46.043932115659,58.27822191053867,0.7900709837431176,1.0,0.7900709837431176
mt-001,short,0,7,1.0,48.718351224082674,57.881572677439664,0.8416901782468583,1.0,0.8416901782468583
mt-001,short,1,7,1.0,45.5872426654312,58.34929487411395,0.7812818092109541,1.0,0.7812818092109541
mt-001,short,1,7,1.0,49.39467367662131,60.32829468306743,0.8187646267164435,1.0,0.8187646267164435
mt-002,short,0,7,1.0,45.724057141258,58.38106554048173,0.7832001132208303,1.0,0.7832001132208303
mt-002,short,0,7,1.0,49.177578497028875,59.32569079410219,0.8289423660940805,1.0,0.8289423660940805
mt-002,short,1,7,1.0,44.06544077088101,56.59963487009647,0.7785463788241201,1.0,0.7785463788241201
mt-002,short,1,7,1.0,49.57003847096124,59.861828257415645,0.8280742488819748,1.0,0.8280742488819748
mt-003,short,0,7,1.0,45.68606060498339,56.76295656124361,0.8048569590572866,1.0,0.8048569590572866
mt-003,short,0,7,1.0,49.081299307105475,59.15693414017817,0.829679563697512,1.0,0.829679563697512
mt-003,short,1,7,1.0,45.633877062735145,57.35497571244089,0.7956393755884145,1.0,0.7956393755884145
mt-003,short,1,7,1.0,50.1881846367941,58.26825675671844,0.861329777658181,1.0,0.861329777658181
mt-004,short,0,7,1.0,46.338660773320186,58.27229227254842,0.7952091631574606,1.0,0.7952091631574606
mt-004,short,0,7,1.0,49.60742559174847,55.95359759799796,0.8865815197113159,1.0,0.8865815197113159
mt-004,short,1,7,1.0,47.05190496194739,57.75618971731211,0.8146642843345989,1.0,0.8146642843345989
mt-004,short,1,7,1.0,50.01801957765907,57.28314320235899,0.8731717008084721,1.0,0.8731717008084721
mt-005,short,0,7,1.0,45.82866791526639,58.53578749451926,0.7829170816153682,1.0,0.7829170816153682
mt-005,short,0,7,1.0,50.39407167984516,56.65688799755476,0.8894606368429573,1.0,0.8894606368429573
mt-005,short,1,7,1.0,45.2168643558518,59.08963753058584,0.7652249403704118,1.0,0.7652249403704118
mt-005,short,1,7,1.0,48.77722322570411,58.647596432914746,0.8317002945124774,1.0,0.8317002945124774
mt-006,short,0,7,1.0,46.60186075986919,59.555444476376984,0.7824953901293457,1.0,0.7824953901293457
mt-006,short,0,7,1.0,49.27441150124584,58.829781482142714,0.8375759735943039,1.0,0.8375759735943039
mt-006,short,1,7,1.0,46.54441242452214,58.75425512085615,0.7921879416015293,1.0,0.7921879416015293
mt-006,short,1,7,1.0,49.76785922050002,58.2180707863855,0.8548524289495764,1.0,0.8548524289495764
mt-007,short,0,7,1.0,46.039969631289615,57.675833235240205,0.7982540875223798,1.0,0.7982540875223798
mt-007,short,0,7,1.0,49.04495156650312,59.0861212229269,0.8300587439385418,1.0,0.8300587439385418
mt-007,short,1,7,1.0,45.377051312677914,58.7580974097989,0.7722689010197686,1.0,0.7722689010197686
mt-007,short,1,7,1.0,49.68606832050061,57.55826159258361,0.8632308715679257,1.0,0.8632308715679257
mt-008,short,0,7,1.0,45.92391816623877,59.247050087979574,0.7751258180456838,1.0,0.7751258180456838
mt-008,short,0,7,1.0,48.21970523918973,60.26620742106869,0.8001118255590183,1.0,0.8001118255590183
mt-008,short,1,7,1.0,45.10539134748711,58.003090411905056,0.7776377263206873,1.0,0.7776377263206873
mt-008,short,1,7,1.0,49.12471524339149,59.01607124305653,0.8323955527482051,1.0,0.8323955527482051
mt-009,short,0,7,1.0,43.98231898132319,58.76059605727705,0.7485002183853157,1.0,0.7485002183853157
mt-009,short,0,7,1.0,50.09297389006374,58.906144467940614,0.850386226131751,1.0,0.850386226131751
mt-009,short,1,7,1.0,46.47330931247548,58.65199131282467,0.7923568880143677,1.0,0.7923568880143677
mt-009,short,1,7,1.0,49.46680209365387,58.662330395267425,0.843246454076168,1.0,0.843246454076168
mt-010,short,0,7,1.0,46.08138039170792,59.52368518396215,0.7741688077492205,1.0,0.7741688077492205
mt-010,short,0,7,1.0,49.917618030210015,57.213618639852605,0.8724779032843677,1.0,0.8724779032843677
mt-010,short,1,7,1.0,46.38866396507651,58.77580399914786,0.7892476292752891,1.0,0.7892476292752891
mt-010,short,1,7,1.0,49.83014391051725,55.02613360025352,0.9055723280962569,1.0,0.9055723280962569
mt-011,short,0,7,1.0,45.85817458111061,58.47774053486204,0.784198810721352,1.0,0.784198810721352
mt-011,short,0,7,1.0,50.21808604478034,55.137117814326494,0.9107854751111415,1.0,0.9107854751111415
mt-011,short,1,7,1.0,46.33513428251091,60.09458342823122,0.7710367830046992,1.0,0.7710367830046992
mt-011,short,1,7,1.0,47.7360018180237,55.89798100723615,0.8539843650496812,1.0,0.8539843650496812
mt-012,short,0,7,1.0,46.188037537011326,57.67756473137107,0.8007972901097444,1.0,0.8007972901097444
mt-012,short,0,7,1.0,48.27474884193632,56.49396912849576,0.8545115449781057,1.0,0.8545115449781057
mt-012,short,1,7,1.0,45.56884493387745,57.33914254344468,0.7947249106376308,1.0,0.7947249106376308
mt-012,short,1,7,1.0,48.44731869602179,56.767194908362185,0.8534386589689528,1.0,0.8534386589689528
mt-013,short,0,7,1.0,44.3368076685718,58.99216001937403,0.7515711859679461,1.0,0.7515711859679461
mt-013,short,0,7,0.9692307692307692,47.34820440504019,58.81025343007914,0.8051011795304293,0.898686196814551,0.8958646325982978
mt-013,short,1,7,1.0,45.96102082304948,59.48103960262897,0.772700361831236,1.0,0.772700361831236
mt-013,short,1,7,0.9692307692307692,46.67166821173852,60.5359291594832,0.7709746733841486,0.898686196814551,0.8578908590305673
mt-014,short,0,7,1.0,44.560676078701015,58.005836173823454,0.76821021845402,1.0,0.76821021845402
mt-014,short,0,7,1.0,47.97693779787886,60.58082009053457,0.7919492956051118,1.0,0.7919492956051118
mt-014,short,1,7,1.0,44.640892706920766,59.067493033440506,0.7557607478219491,1.0,0.7557607478219491
mt-014,short,1,7,1.0,48.03112490148284,57.22452635257396,0.8393450844057951,1.0,0.8393450844057951
mt-015,short,0,7,1.0,46.1278027512432,57.867342527812056,0.797130138282631,1.0,0.797130138282631
mt-015,short,0,7,1.0,47.64323145092424,57.067975958634825,0.8348505558609259,1.0,0.8348505558609259
mt-015,short,1,7,1.0,46.23769737330033,57.68594705396683,0.8015417919730721,1.0,0.8015417919730721
mt-015,short,1,7,1.0,47.91598174580799,58.9014853105662,0.8134936070485213,1.0,0.8134936070485213
mt-long-01,short,0,7,1.0,46.340609571243405,56.21263095181968,0.8243807270106666,1.0,0.8243807270106666
mt-long-01,short,0,7,1.0,47.29806580594248,58.71054625371828,0.8056144734464462,1.0,0.8056144734464462
mt-long-01,short,1,7,1.0,45.548163234163006,57.904457724376186,0.7866089248425597,1.0,0.7866089248425597
mt-long-01,short,1,7,1.0,48.312518499942854,59.20482891660108,0.8160232768850377,1.0,0.8160232768850377
mt-long-02,short,0,7,1.0,45.86301751452501,58.4762053677656,0.7843022170485522,1.0,0.7843022170485522
mt-long-02,short,0,7,1.0,47.303480329600184,59.31834043674704,0.7974511758305398,1.0,0.7974511758305398
mt-long-02,short,1,7,1.0,45.900851956527774,57.26972389872624,0.8014854766490095,1.0,0.8014854766490095
mt-long-02,short,1,7,1.0,49.31208508664606,60.93856588913477,0.8092098060915855,1.0,0.8092098060915855
