benchmark_label,mode,quantization_type,prompt_id,context_bucket,spec_k,sparsity_budget,quant_bits_effective,trial_index,fp16_dense_draft_bytes_baseline,logical_draft_kv_bytes,effective_compression_ratio,tokens_per_sec,quantization_factor_bits_over_16
spec_quant_memonly,quant_only,none,mt-005,short,1,0.0,16,0,26112000.0,26112000,1.0,26.70092121175729,
spec_quant_memonly,quant_only,memory_only,mt-005,short,1,0.0,4,1,16281600.0,5088000,3.2,9.174944161268096,0.25
spec_quant_memonly,quant_only,memory_only,mt-005,short,1,0.0,8,1,16281600.0,8141184,1.9999056648271307,14.286854733888202,0.5
spec_quant_memonly,quant_only,none,mt-005,short,1,0.0,16,1,16281600.0,16281600,1.0,25.483445549608632,
spec_quant_memonly,quant_only,memory_only,mt-005,short,1,0.0,4,1,26112000.0,8160000,3.2,9.262297063553724,0.25
spec_quant_memonly,quant_only,memory_only,mt-005,short,1,0.0,8,1,26112000.0,13056384,1.999941178200641,14.53292820835547,0.5
spec_quant_memonly,quant_only,none,mt-005,short,1,0.0,16,1,26112000.0,26112000,1.0,26.594012544680808,
spec_quant_memonly,quant_only,memory_only,mt-006,short,1,0.0,4,0,15360000.0,4800000,3.2,9.193876374274389,0.25
spec_quant_memonly,quant_only,memory_only,mt-006,short,1,0.0,8,0,15360000.0,7680384,1.99990000499975,14.331610917776723,0.5
spec_quant_memonly,quant_only,none,mt-006,short,1,0.0,16,0,15360000.0,15360000,1.0,25.359236226184645,
spec_quant_memonly,quant_only,memory_only,mt-006,short,1,0.0,4,0,25190400.0,7872000,3.2,9.397395151722304,0.25
spec_quant_memonly,quant_only,memory_only,mt-006,short,1,0.0,8,0,25190400.0,12595584,1.9999390262491996,14.446357614706512,0.5
spec_quant_memonly,quant_only,none,mt-006,short,1,0.0,16,0,25190400.0,25190400,1.0,26.60846211921292,
spec_quant_memonly,quant_only,memory_only,mt-006,short,1,0.0,4,1,15360000.0,4800000,3.2,9.232743229449412,0.25
spec_quant_memonly,quant_only,memory_only,mt-006,short,1,0.0,8,1,15360000.0,7680384,1.99990000499975,14.467112239244695,0.5
spec_quant_memonly,quant_only,none,mt-006,short,1,0.0,16,1,15360000.0,15360000,1.0,25.863697800097317,
spec_quant_memonly,quant_only,memory_only,mt-006,short,1,0.0,4,1,25190400.0,7872000,3.2,9.35859153940879,0.25
spec_quant_memonly,quant_only,memory_only,mt-006,short,1,0.0,8,1,25190400.0,12595584,1.9999390262491996,14.6151526906613,0.5
spec_quant_memonly,quant_only,none,mt-006,short,1,0.0,16,1,25190400.0,25190400,1.0,26.178976270720472,
spec_quant_memonly,quant_only,memory_only,mt-007,short,1,0.0,4,0,14745600.0,4608000,3.2,9.256094676552111,0.25
spec_quant_memonly,quant_only,memory_only,mt-007,short,1,0.0,8,0,14745600.0,7373184,1.999895838758398,14.452902076004364,0.5
spec_quant_memonly,quant_only,none,mt-007,short,1,0.0,16,0,14745600.0,14745600,1.0,25.736955109324754,
spec_quant_memonly,quant_only,memory_only,mt-007,short,1,0.0,4,0,24576000.0,7680000,3.2,9.237098780398776,0.25
spec_quant_memonly,quant_only,memory_only,mt-007,short,1,0.0,8,0,24576000.0,12288384,1.9999375019530639,14.481575414485414,0.5
spec_quant_memonly,quant_only,none,mt-007,short,1,0.0,16,0,24576000.0,24576000,1.0,26.149991687815675,
spec_quant_memonly,quant_only,memory_only,mt-007,short,1,0.0,4,1,14745600.0,4608000,3.2,9.243261874256325,0.25
spec_quant_memonly,quant_only,memory_only,mt-007,short,1,0.0,8,1,14745600.0,7373184,1.999895838758398,14.384259945176897,0.5
spec_quant_memonly,quant_only,none,mt-007,short,1,0.0,16,1,14745600.0,14745600,1.0,25.12582871727286,
spec_quant_memonly,quant_only,memory_only,mt-007,short,1,0.0,4,1,24576000.0,7680000,3.2,9.194949261317502,0.25
spec_quant_memonly,quant_only,memory_only,mt-007,short,1,0.0,8,1,24576000.0,12288384,1.9999375019530639,14.666596549629311,0.5
spec_quant_memonly,quant_only,none,mt-007,short,1,0.0,16,1,24576000.0,24576000,1.0,26.492076333400437,
spec_quant_memonly,quant_only,memory_only,mt-008,short,1,0.0,4,0,14438400.0,4512000,3.2,9.164801327443666,0.25
spec_quant_memonly,quant_only,memory_only,mt-008,short,1,0.0,8,0,14438400.0,7219584,1.9998936226796447,14.066859071683922,0.5
spec_quant_memonly,quant_only,none,mt-008,short,1,0.0,16,0,14438400.0,14438400,1.0,25.87942484981622,
spec_quant_memonly,quant_only,memory_only,mt-008,short,1,0.0,4,0,24268800.0,7584000,3.2,9.326212122602088,0.25
spec_quant_memonly,quant_only,memory_only,mt-008,short,1,0.0,8,0,24268800.0,12134784,1.9999367108635802,14.53917134012187,0.5
spec_quant_memonly,quant_only,none,mt-008,short,1,0.0,16,0,24268800.0,24268800,1.0,25.65481160764722,
spec_quant_memonly,quant_only,memory_only,mt-008,short,1,0.0,4,1,14438400.0,4512000,3.2,8.879119822287619,0.25
spec_quant_memonly,quant_only,memory_only,mt-008,short,1,0.0,8,1,14438400.0,7219584,1.9998936226796447,14.10991265418356,0.5
spec_quant_memonly,quant_only,none,mt-008,short,1,0.0,16,1,14438400.0,14438400,1.0,25.480568863771147,
spec_quant_memonly,quant_only,memory_only,mt-008,short,1,0.0,4,1,24268800.0,7584000,3.2,9.396181738162674,0.25
spec_quant_memonly,quant_only,memory_only,mt-008,short,1,0.0,8,1,24268800.0,12134784,1.9999367108635802,14.496719670949789,0.5
spec_quant_memonly,quant_only,none,mt-008,short,1,0.0,16,1,24268800.0,24268800,1.0,26.704838774643633,
spec_quant_memonly,quant_only,memory_only,mt-009,short,1,0.0,4,0,13824000.0,4320000,3.2,9.119382710536335,0.25
spec_quant_memonly,quant_only,memory_only,mt-009,short,1,0.0,8,0,13824000.0,6912384,1.9998888950613856,14.357717746660542,0.5
spec_quant_memonly,quant_only,none,mt-009,short,1,0.0,16,0,13824000.0,13824000,1.0,25.59134005435592,
spec_quant_memonly,quant_only,memory_only,mt-009,short,1,0.0,4,0,23654400.0,7392000,3.2,9.38121491196158,0.25
spec_quant_memonly,quant_only,memory_only,mt-009,short,1,0.0,8,0,23654400.0,11827584,1.9999350670432778,14.547537041898265,0.5
spec_quant_memonly,quant_only,none,mt-009,short,1,0.0,16,0,23654400.0,23654400,1.0,26.094812975007663,
spec_quant_memonly,quant_only,memory_only,mt-009,short,1,0.0,4,1,13824000.0,4320000,3.2,9.119287445549295,0.25
spec_quant_memonly,quant_only,memory_only,mt-009,short,1,0.0,8,1,13824000.0,6912384,1.9998888950613856,14.269355444339206,0.5
spec_quant_memonly,quant_only,none,mt-009,short,1,0.0,16,1,13824000.0,13824000,1.0,25.821658174848235,
spec_quant_memonly,quant_only,memory_only,mt-009,short,1,0.0,4,1,23654400.0,7392000,3.2,9.371357136585669,0.25
spec_quant_memonly,quant_only,memory_only,mt-009,short,1,0.0,8,1,23654400.0,11827584,1.9999350670432778,13.836456618417134,0.5
spec_quant_memonly,quant_only,none,mt-009,short,1,0.0,16,1,23654400.0,23654400,1.0,26.516933750997463,
spec_quant_memonly,quant_only,memory_only,mt-010,short,1,0.0,4,0,14438400.0,4512000,3.2,8.94892836792232,0.25
spec_quant_memonly,quant_only,memory_only,mt-010,short,1,0.0,8,0,14438400.0,7219584,1.9998936226796447,14.251098101218291,0.5
spec_quant_memonly,quant_only,none,mt-010,short,1,0.0,16,0,14438400.0,14438400,1.0,25.49617366571631,
spec_quant_memonly,quant_only,memory_only,mt-010,short,1,0.0,4,0,24268800.0,7584000,3.2,9.340438780247329,0.25
spec_quant_memonly,quant_only,memory_only,mt-010,short,1,0.0,8,0,24268800.0,12134784,1.9999367108635802,14.552581169349102,0.5
spec_quant_memonly,quant_only,none,mt-010,short,1,0.0,16,0,24268800.0,24268800,1.0,26.903400007568766,
spec_quant_memonly,quant_only,memory_only,mt-010,short,1,0.0,4,1,14438400.0,4512000,3.2,9.2046586146387,0.25
spec_quant_memonly,quant_only,memory_only,mt-010,short,1,0.0,8,1,14438400.0,7219584,1.9998936226796447,14.162613807523458,0.5
spec_quant_memonly,quant_only,none,mt-010,short,1,0.0,16,1,14438400.0,14438400,1.0,25.77015088470689,
spec_quant_memonly,quant_only,memory_only,mt-010,short,1,0.0,4,1,24268800.0,7584000,3.2,9.17923841307241,0.25
spec_quant_memonly,quant_only,memory_only,mt-010,short,1,0.0,8,1,24268800.0,12134784,1.9999367108635802,14.602342873864671,0.5
spec_quant_memonly,quant_only,none,mt-010,short,1,0.0,16,1,24268800.0,24268800,1.0,26.955461290379827,
spec_quant_memonly,quant_only,memory_only,mt-011,short,1,0.0,4,0,15667200.0,4896000,3.2,9.09200958826596,0.25
spec_quant_memonly,quant_only,memory_only,mt-011,short,1,0.0,8,0,15667200.0,7833984,1.9999019655899222,14.422072859936812,0.5
spec_quant_memonly,quant_only,none,mt-011,short,1,0.0,16,0,15667200.0,15667200,1.0,25.757520425246067,
spec_quant_memonly,quant_only,memory_only,mt-011,short,1,0.0,4,0,25497600.0,7968000,3.2,9.147484014761476,0.25
spec_quant_memonly,quant_only,memory_only,mt-011,short,1,0.0,8,0,25497600.0,12749184,1.999939760850577,14.732713020115307,0.5
spec_quant_memonly,quant_only,none,mt-011,short,1,0.0,16,0,25497600.0,25497600,1.0,26.686075226755857,
spec_quant_memonly,quant_only,memory_only,mt-011,short,1,0.0,4,1,15667200.0,4896000,3.2,9.112705891212222,0.25
spec_quant_memonly,quant_only,memory_only,mt-011,short,1,0.0,8,1,15667200.0,7833984,1.9999019655899222,14.344409817638995,0.5
spec_quant_memonly,quant_only,none,mt-011,short,1,0.0,16,1,15667200.0,15667200,1.0,25.848640262675744,
spec_quant_memonly,quant_only,memory_only,mt-011,short,1,0.0,4,1,25497600.0,7968000,3.2,9.353628765507349,0.25
spec_quant_memonly,quant_only,memory_only,mt-011,short,1,0.0,8,1,25497600.0,12749184,1.999939760850577,14.405283897746584,0.5
spec_quant_memonly,quant_only,none,mt-011,short,1,0.0,16,1,25497600.0,25497600,1.0,26.307361588029828,
spec_quant_memonly,quant_only,memory_only,mt-012,short,1,0.0,4,0,15360000.0,4800000,3.2,9.118432992823095,0.25
spec_quant_memonly,quant_only,memory_only,mt-012,short,1,0.0,8,0,15360000.0,7680384,1.99990000499975,14.369407539972023,0.5
spec_quant_memonly,quant_only,none,mt-012,short,1,0.0,16,0,15360000.0,15360000,1.0,25.507895417814147,
spec_quant_memonly,quant_only,memory_only,mt-012,short,1,0.0,4,0,25190400.0,7872000,3.2,9.18622387139445,0.25
spec_quant_memonly,quant_only,memory_only,mt-012,short,1,0.0,8,0,25190400.0,12595584,1.9999390262491996,13.063432284502882,0.5
spec_quant_memonly,quant_only,none,mt-012,short,1,0.0,16,0,25190400.0,25190400,1.0,26.672127773674735,
spec_quant_memonly,quant_only,memory_only,mt-012,short,1,0.0,4,1,15360000.0,4800000,3.2,9.1880717937859,0.25
spec_quant_memonly,quant_only,memory_only,mt-012,short,1,0.0,8,1,15360000.0,7680384,1.99990000499975,13.991868739155992,0.5
spec_quant_memonly,quant_only,none,mt-012,short,1,0.0,16,1,15360000.0,15360000,1.0,25.50239994878668,
spec_quant_memonly,quant_only,memory_only,mt-012,short,1,0.0,4,1,25190400.0,7872000,3.2,9.343433907933624,0.25
spec_quant_memonly,quant_only,memory_only,mt-012,short,1,0.0,8,1,25190400.0,12595584,1.9999390262491996,14.601821262496204,0.5
spec_quant_memonly,quant_only,none,mt-012,short,1,0.0,16,1,25190400.0,25190400,1.0,26.192777184958715,
spec_quant_memonly,quant_only,memory_only,mt-013,short,1,0.0,4,0,23347200.0,7296000,3.2,9.16550861587157,0.25
spec_quant_memonly,quant_only,memory_only,mt-013,short,1,0.0,8,0,23347200.0,11673984,1.999934212690372,14.462237594478417,0.5
spec_quant_memonly,quant_only,none,mt-013,short,1,0.0,16,0,23347200.0,23347200,1.0,25.70692881355649,
spec_quant_memonly,quant_only,memory_only,mt-013,short,1,0.0,4,0,33177600.0,10368000,3.2,9.33285213070246,0.25
spec_quant_memonly,quant_only,memory_only,mt-013,short,1,0.0,8,0,33177600.0,16589184,1.9999537047753524,14.378262656388031,0.5
spec_quant_memonly,quant_only,none,mt-013,short,1,0.0,16,0,33177600.0,33177600,1.0,27.360295296957304,
spec_quant_memonly,quant_only,memory_only,mt-013,short,1,0.0,4,1,23347200.0,7296000,3.2,9.13783229064922,0.25
spec_quant_memonly,quant_only,memory_only,mt-013,short,1,0.0,8,1,23347200.0,11673984,1.999934212690372,14.641816104190422,0.5
spec_quant_memonly,quant_only,none,mt-013,short,1,0.0,16,1,23347200.0,23347200,1.0,25.70854119351396,
spec_quant_memonly,quant_only,memory_only,mt-013,short,1,0.0,4,1,33177600.0,10368000,3.2,9.314140767967816,0.25
spec_quant_memonly,quant_only,memory_only,mt-013,short,1,0.0,8,1,33177600.0,16589184,1.9999537047753524,14.479286404803387,0.5
spec_quant_memonly,quant_only,none,mt-013,short,1,0.0,16,1,33177600.0,33177600,1.0,27.21697599210147,
spec_quant_memonly,quant_only,memory_only,mt-014,short,1,0.0,4,0,19968000.0,6240000,3.2,9.154925060442665,0.25
spec_quant_memonly,quant_only,memory_only,mt-014,short,1,0.0,8,0,19968000.0,9984384,1.999923079881543,14.31202575666695,0.5
spec_quant_memonly,quant_only,none,mt-014,short,1,0.0,16,0,19968000.0,19968000,1.0,25.56478602069585,
spec_quant_memonly,quant_only,memory_only,mt-014,short,1,0.0,4,0,29798400.0,9312000,3.2,9.015446574678611,0.25
spec_quant_memonly,quant_only,memory_only,mt-014,short,1,0.0,8,0,29798400.0,14899584,1.9999484549367283,13.969181339248232,0.5
spec_quant_memonly,quant_only,none,mt-014,short,1,0.0,16,0,29798400.0,29798400,1.0,26.67776104715684,
spec_quant_memonly,quant_only,memory_only,mt-014,short,1,0.0,4,1,19968000.0,6240000,3.2,9.078058796936148,0.25
spec_quant_memonly,quant_only,memory_only,mt-014,short,1,0.0,8,1,19968000.0,9984384,1.999923079881543,14.306344161738632,0.5
spec_quant_memonly,quant_only,none,mt-014,short,1,0.0,16,1,19968000.0,19968000,1.0,25.537252315248857,
spec_quant_memonly,quant_only,memory_only,mt-014,short,1,0.0,4,1,29798400.0,9312000,3.2,9.289147561905834,0.25
spec_quant_memonly,quant_only,memory_only,mt-014,short,1,0.0,8,1,29798400.0,14899584,1.9999484549367283,14.388002387608484,0.5
spec_quant_memonly,quant_only,none,mt-014,short,1,0.0,16,1,29798400.0,29798400,1.0,26.420019241520738,
spec_quant_memonly,quant_only,memory_only,mt-015,short,1,0.0,4,0,21504000.0,6720000,3.2,8.944100390786078,0.25
spec_quant_memonly,quant_only,memory_only,mt-015,short,1,0.0,8,0,21504000.0,10752384,1.9999285739795007,14.232679471546502,0.5
spec_quant_memonly,quant_only,none,mt-015,short,1,0.0,16,0,21504000.0,21504000,1.0,26.455238648087175,
spec_quant_memonly,quant_only,memory_only,mt-015,short,1,0.0,4,0,31334400.0,9792000,3.2,9.455152691308742,0.25
spec_quant_memonly,quant_only,memory_only,mt-015,short,1,0.0,8,0,31334400.0,15667584,1.9999509815935883,14.380428722921168,0.5
spec_quant_memonly,quant_only,none,mt-015,short,1,0.0,16,0,31334400.0,31334400,1.0,26.31894385103004,
spec_quant_memonly,quant_only,memory_only,mt-015,short,1,0.0,4,1,21504000.0,6720000,3.2,9.073834014499292,0.25
spec_quant_memonly,quant_only,memory_only,mt-015,short,1,0.0,8,1,21504000.0,10752384,1.9999285739795007,14.314723033602643,0.5
spec_quant_memonly,quant_only,none,mt-015,short,1,0.0,16,1,21504000.0,21504000,1.0,26.72752948316384,
spec_quant_memonly,quant_only,memory_only,mt-015,short,1,0.0,4,1,31334400.0,9792000,3.2,9.262542785123475,0.25
spec_quant_memonly,quant_only,memory_only,mt-015,short,1,0.0,8,1,31334400.0,15667584,1.9999509815935883,14.274449750260985,0.5
spec_quant_memonly,quant_only,none,mt-015,short,1,0.0,16,1,31334400.0,31334400,1.0,25.758038849132696,
spec_quant_memonly,quant_only,memory_only,mt-long-01,short,1,0.0,4,0,71270400.0,22272000,3.2,8.768973637210966,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,short,1,0.0,8,0,71270400.0,35635584,1.999978448508098,14.012609060596423,0.5
spec_quant_memonly,quant_only,none,mt-long-01,short,1,0.0,16,0,71270400.0,71270400,1.0,25.369224847950715,
spec_quant_memonly,quant_only,memory_only,mt-long-01,short,1,0.0,4,0,81100800.0,25344000,3.2,8.92434574215207,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,short,1,0.0,8,0,81100800.0,40550784,1.9999810607854092,14.067764628389687,0.5
spec_quant_memonly,quant_only,none,mt-long-01,short,1,0.0,16,0,81100800.0,81100800,1.0,26.440904113709593,
spec_quant_memonly,quant_only,memory_only,mt-long-01,short,1,0.0,4,1,71270400.0,22272000,3.2,9.023152622927777,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,short,1,0.0,8,1,71270400.0,35635584,1.999978448508098,14.060336988799191,0.5
spec_quant_memonly,quant_only,none,mt-long-01,short,1,0.0,16,1,71270400.0,71270400,1.0,25.998841087040898,
spec_quant_memonly,quant_only,memory_only,mt-long-01,short,1,0.0,4,1,81100800.0,25344000,3.2,9.174808146164771,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,short,1,0.0,8,1,81100800.0,40550784,1.9999810607854092,14.12036325293213,0.5
spec_quant_memonly,quant_only,none,mt-long-01,short,1,0.0,16,1,81100800.0,81100800,1.0,25.777221106854924,
spec_quant_memonly,quant_only,memory_only,mt-long-02,short,1,0.0,4,0,75571200.0,23616000,3.2,8.884757822017471,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,short,1,0.0,8,0,75571200.0,37785984,1.9999796750033028,13.893973799870391,0.5
spec_quant_memonly,quant_only,none,mt-long-02,short,1,0.0,16,0,75571200.0,75571200,1.0,25.88571379379137,
spec_quant_memonly,quant_only,memory_only,mt-long-02,short,1,0.0,4,0,85401600.0,26688000,3.2,9.07819795288378,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,short,1,0.0,8,0,85401600.0,42701184,1.999982014550229,14.269061055679584,0.5
spec_quant_memonly,quant_only,none,mt-long-02,short,1,0.0,16,0,85401600.0,85401600,1.0,26.046988928375573,
spec_quant_memonly,quant_only,memory_only,mt-long-02,short,1,0.0,4,1,75571200.0,23616000,3.2,8.915092649253495,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,short,1,0.0,8,1,75571200.0,37785984,1.9999796750033028,14.055257871228909,0.5
spec_quant_memonly,quant_only,none,mt-long-02,short,1,0.0,16,1,75571200.0,75571200,1.0,26.318866313681372,
spec_quant_memonly,quant_only,memory_only,mt-long-02,short,1,0.0,4,1,85401600.0,26688000,3.2,9.183501745955494,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,short,1,0.0,8,1,85401600.0,42701184,1.999982014550229,14.297819212008273,0.5
spec_quant_memonly,quant_only,none,mt-long-02,short,1,0.0,16,1,85401600.0,85401600,1.0,26.444120507128805,
spec_quant_memonly,quant_only,memory_only,mt-001,short,3,0.0,4,0,16896000.0,5280000,3.2,14.037909862535026,0.25
spec_quant_memonly,quant_only,memory_only,mt-001,short,3,0.0,8,0,16896000.0,8448384,1.9999090950411345,21.95987447955662,0.5
spec_quant_memonly,quant_only,none,mt-001,short,3,0.0,16,0,16896000.0,16896000,1.0,38.32529553672845,
spec_quant_memonly,quant_only,memory_only,mt-001,short,3,0.0,4,0,26726400.0,8352000,3.2,14.216213104781296,0.25
spec_quant_memonly,quant_only,memory_only,mt-001,short,3,0.0,8,0,26726400.0,13363584,1.999942530387058,22.858261622135267,0.5
spec_quant_memonly,quant_only,none,mt-001,short,3,0.0,16,0,26726400.0,26726400,1.0,41.28879308400517,
spec_quant_memonly,quant_only,memory_only,mt-001,short,3,0.0,4,1,16896000.0,5280000,3.2,13.959885911842038,0.25
spec_quant_memonly,quant_only,memory_only,mt-001,short,3,0.0,8,1,16896000.0,8448384,1.9999090950411345,21.803117236807022,0.5
spec_quant_memonly,quant_only,none,mt-001,short,3,0.0,16,1,16896000.0,16896000,1.0,37.99231330021169,
spec_quant_memonly,quant_only,memory_only,mt-001,short,3,0.0,4,1,26726400.0,8352000,3.2,13.647232078746764,0.25
spec_quant_memonly,quant_only,memory_only,mt-001,short,3,0.0,8,1,26726400.0,13363584,1.999942530387058,22.518269560270586,0.5
spec_quant_memonly,quant_only,none,mt-001,short,3,0.0,16,1,26726400.0,26726400,1.0,40.90140523584623,
spec_quant_memonly,quant_only,memory_only,mt-002,short,3,0.0,4,0,15360000.0,4800000,3.2,13.612361776731484,0.25
spec_quant_memonly,quant_only,memory_only,mt-002,short,3,0.0,8,0,15360000.0,7680384,1.99990000499975,21.96264204964264,0.5
spec_quant_memonly,quant_only,none,mt-002,short,3,0.0,16,0,15360000.0,15360000,1.0,37.500422202104616,
spec_quant_memonly,quant_only,memory_only,mt-002,short,3,0.0,4,0,25190400.0,7872000,3.2,13.058185319751132,0.25
spec_quant_memonly,quant_only,memory_only,mt-002,short,3,0.0,8,0,25190400.0,12595584,1.9999390262491996,22.849698694609945,0.5
spec_quant_memonly,quant_only,none,mt-002,short,3,0.0,16,0,25190400.0,25190400,1.0,39.516150447902035,
spec_quant_memonly,quant_only,memory_only,mt-002,short,3,0.0,4,1,15360000.0,4800000,3.2,13.770454753990098,0.25
spec_quant_memonly,quant_only,memory_only,mt-002,short,3,0.0,8,1,15360000.0,7680384,1.99990000499975,21.840450868012343,0.5
spec_quant_memonly,quant_only,none,mt-002,short,3,0.0,16,1,15360000.0,15360000,1.0,37.978473594614336,
spec_quant_memonly,quant_only,memory_only,mt-002,short,3,0.0,4,1,25190400.0,7872000,3.2,13.231905509641168,0.25
spec_quant_memonly,quant_only,memory_only,mt-002,short,3,0.0,8,1,25190400.0,12595584,1.9999390262491996,22.54243610250896,0.5
spec_quant_memonly,quant_only,none,mt-002,short,3,0.0,16,1,25190400.0,25190400,1.0,38.816630265851565,
spec_quant_memonly,quant_only,memory_only,mt-003,short,3,0.0,4,0,16896000.0,5280000,3.2,14.163478502705436,0.25
spec_quant_memonly,quant_only,memory_only,mt-003,short,3,0.0,8,0,16896000.0,8448384,1.9999090950411345,21.95566315097375,0.5
spec_quant_memonly,quant_only,none,mt-003,short,3,0.0,16,0,16896000.0,16896000,1.0,38.143111196218214,
spec_quant_memonly,quant_only,memory_only,mt-003,short,3,0.0,4,0,26726400.0,8352000,3.2,13.40417516704296,0.25
spec_quant_memonly,quant_only,memory_only,mt-003,short,3,0.0,8,0,26726400.0,13363584,1.999942530387058,22.802812087091645,0.5
spec_quant_memonly,quant_only,none,mt-003,short,3,0.0,16,0,26726400.0,26726400,1.0,39.03565264858782,
spec_quant_memonly,quant_only,memory_only,mt-003,short,3,0.0,4,1,16896000.0,5280000,3.2,13.99229343133193,0.25
spec_quant_memonly,quant_only,memory_only,mt-003,short,3,0.0,8,1,16896000.0,8448384,1.9999090950411345,21.919082258289627,0.5
spec_quant_memonly,quant_only,none,mt-003,short,3,0.0,16,1,16896000.0,16896000,1.0,38.50115837465128,
spec_quant_memonly,quant_only,memory_only,mt-003,short,3,0.0,4,1,26726400.0,8352000,3.2,13.573900054579784,0.25
spec_quant_memonly,quant_only,memory_only,mt-003,short,3,0.0,8,1,26726400.0,13363584,1.999942530387058,22.422502608110793,0.5
spec_quant_memonly,quant_only,none,mt-003,short,3,0.0,16,1,26726400.0,26726400,1.0,39.6388679874721,
spec_quant_memonly,quant_only,memory_only,mt-004,short,3,0.0,4,0,15974400.0,4992000,3.2,14.004632030294104,0.25
spec_quant_memonly,quant_only,memory_only,mt-004,short,3,0.0,8,0,15974400.0,7987584,1.999903850776405,22.028859775135004,0.5
spec_quant_memonly,quant_only,none,mt-004,short,3,0.0,16,0,15974400.0,15974400,1.0,38.41605306991618,
spec_quant_memonly,quant_only,memory_only,mt-004,short,3,0.0,4,0,25804800.0,8064000,3.2,13.538770283871417,0.25
spec_quant_memonly,quant_only,memory_only,mt-004,short,3,0.0,8,0,25804800.0,12902784,1.9999404779619654,22.670773319988637,0.5
spec_quant_memonly,quant_only,none,mt-004,short,3,0.0,16,0,25804800.0,25804800,1.0,39.02537280271711,
spec_quant_memonly,quant_only,memory_only,mt-004,short,3,0.0,4,1,15974400.0,4992000,3.2,14.102252504937589,0.25
spec_quant_memonly,quant_only,memory_only,mt-004,short,3,0.0,8,1,15974400.0,7987584,1.999903850776405,22.1444513397042,0.5
spec_quant_memonly,quant_only,none,mt-004,short,3,0.0,16,1,15974400.0,15974400,1.0,38.79369074113393,
spec_quant_memonly,quant_only,memory_only,mt-004,short,3,0.0,4,1,25804800.0,8064000,3.2,13.499316237596002,0.25
spec_quant_memonly,quant_only,memory_only,mt-004,short,3,0.0,8,1,25804800.0,12902784,1.9999404779619654,22.772483919695336,0.5
spec_quant_memonly,quant_only,none,mt-004,short,3,0.0,16,1,25804800.0,25804800,1.0,39.62512761936556,
spec_quant_memonly,quant_only,memory_only,mt-005,short,3,0.0,4,0,16281600.0,5088000,3.2,13.66609766389442,0.25
spec_quant_memonly,quant_only,memory_only,mt-005,short,3,0.0,8,0,16281600.0,8141184,1.9999056648271307,21.88887764462356,0.5
spec_quant_memonly,quant_only,none,mt-005,short,3,0.0,16,0,16281600.0,16281600,1.0,39.16676875637021,
spec_quant_memonly,quant_only,memory_only,mt-005,short,3,0.0,4,0,26112000.0,8160000,3.2,14.224699232317317,0.25
spec_quant_memonly,quant_only,memory_only,mt-005,short,3,0.0,8,0,26112000.0,13056384,1.999941178200641,22.55612393962583,0.5
spec_quant_memonly,quant_only,none,mt-005,short,3,0.0,16,0,26112000.0,26112000,1.0,39.73510870410027,
spec_quant_memonly,quant_only,memory_only,mt-005,short,3,0.0,4,1,16281600.0,5088000,3.2,13.957948985668256,0.25
spec_quant_memonly,quant_only,memory_only,mt-005,short,3,0.0,8,1,16281600.0,8141184,1.9999056648271307,22.214945470030564,0.5
spec_quant_memonly,quant_only,none,mt-005,short,3,0.0,16,1,16281600.0,16281600,1.0,37.83149863989641,
spec_quant_memonly,quant_only,memory_only,mt-005,short,3,0.0,4,1,26112000.0,8160000,3.2,14.14953046841242,0.25
spec_quant_memonly,quant_only,memory_only,mt-005,short,3,0.0,8,1,26112000.0,13056384,1.999941178200641,22.46385382348369,0.5
spec_quant_memonly,quant_only,none,mt-005,short,3,0.0,16,1,26112000.0,26112000,1.0,39.17401064806634,
spec_quant_memonly,quant_only,memory_only,mt-006,short,3,0.0,4,0,15360000.0,4800000,3.2,14.12104426848744,0.25
spec_quant_memonly,quant_only,memory_only,mt-006,short,3,0.0,8,0,15360000.0,7680384,1.99990000499975,22.28033409906163,0.5
spec_quant_memonly,quant_only,none,mt-006,short,3,0.0,16,0,15360000.0,15360000,1.0,38.73389167751311,
spec_quant_memonly,quant_only,memory_only,mt-006,short,3,0.0,4,0,25190400.0,7872000,3.2,14.286362481570718,0.25
spec_quant_memonly,quant_only,memory_only,mt-006,short,3,0.0,8,0,25190400.0,12595584,1.9999390262491996,22.461783405030022,0.5
spec_quant_memonly,quant_only,none,mt-006,short,3,0.0,16,0,25190400.0,25190400,1.0,39.81331065851503,
spec_quant_memonly,quant_only,memory_only,mt-006,short,3,0.0,4,1,15360000.0,4800000,3.2,13.747105774561362,0.25
spec_quant_memonly,quant_only,memory_only,mt-006,short,3,0.0,8,1,15360000.0,7680384,1.99990000499975,21.8604161073304,0.5
spec_quant_memonly,quant_only,none,mt-006,short,3,0.0,16,1,15360000.0,15360000,1.0,38.594786451482186,
spec_quant_memonly,quant_only,memory_only,mt-006,short,3,0.0,4,1,25190400.0,7872000,3.2,14.374708439358011,0.25
